,0,1
8890,"[""very well made , but doesn't generate a lot of tension . "", '']",neg
8891,"['like being invited to a classy dinner soiree and not knowing anyone . you leave the same way you came -- a few tasty morsels under your belt , but no new friends . ', '']",neg
8892,"[""it's depressing to see how far herzog has fallen . "", '']",neg
8893,"[""the question hanging over the time machine is not , as the main character suggests , 'what if ? ' but rather , 'how can you charge money for this ? '"", '']",neg
8894,"['millions of dollars heaped upon a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry . ', '']",neg
8895,"[' "" freaky friday , "" it\'s not . ', '']",neg
8896,"[""perhaps a better celebration of these unfairly dismissed heroes would be a film that isn't this painfully forced , false and fabricated . "", '']",neg
8897,"['although no pastry is violated , this nasty comedy pokes fun at the same easy targets as other rowdy raunch-fests -- farts , boobs , unmentionables -- without much success . ', '']",neg
8898,"['in this film , aussie david caesar channels the not-quite-dead career of guy ritchie . ', '']",neg
8899,"[""maybe you'll be lucky , and there'll be a power outage during your screening so you can get your money back . "", '']",neg
8900,"['the characterizations and dialogue lack depth or complexity , with the ironic exception of scooter . ', '']",neg
8901,"[""this film was made by and for those folks who collect the serial killer cards and are fascinated by the mere suggestion of serial killers . for the rest of us , sitting through dahmer's two hours amounts to little more than punishment . "", '']",neg
8902,"['narc can only remind us of brilliant crime dramas without becoming one itself . ', '']",neg
8903,"['somewhere inside the mess that is world traveler , there is a mediocre movie trying to get out . ', '']",neg
8904,"['a tedious parable about honesty and good sportsmanship . ', '']",neg
8905,"['its strengths and weaknesses play off each other virtually to a stand-off , with the unfortunate trump card being the dreary mid-section of the film . ', '']",neg
8906,"['an artful yet depressing film that makes a melodramatic mountain out of the molehill of a missing bike . ', '']",neg
8907,"[""the movie's ultimate point -- that everyone should be themselves -- is trite , but the screenwriter and director michel gondry restate it to the point of ridiculousness . "", '']",neg
8908,"['a glossy knock-off of a b-movie revenge flick . ', '']",neg
8909,"[' . . . expands the horizons of boredom to the point of collapse , turning into a black hole of dullness , from which no interesting concept can escape . ', '']",neg
8910,"[""it's just plain boring . "", '']",neg
8911,"['sad nonsense , this . but not without cheesy fun factor . ', '']",neg
8912,"['one of those decades-spanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time . ', '']",neg
8913,"['really dumb but occasionally really funny . ', '']",neg
8914,"['the movie wavers between hallmark card sentimentality and goofy , life-affirming moments straight out of a cellular phone commercial . ', '']",neg
8915,"['a half-assed film . ', '']",neg
8916,"[""the director's many dodges and turns add up to little more than a screenful of gamesmanship that's low on both suspense and payoff . "", '']",neg
8917,"[""while the transgressive trappings ( especially the frank sex scenes ) ensure that the film is never dull , rodrigues's beast-within metaphor is ultimately rather silly and overwrought , making the ambiguous ending seem goofy rather than provocative . "", '']",neg
8918,"['the satire is unfocused , while the story goes nowhere . ', '']",neg
8919,"[""they threw loads of money at an idea that should've been so much more even if it was only made for teenage boys and wrestling fans . "", '']",neg
8920,"[""it's mired in a shabby script that piles layer upon layer of action man clich\xe9 atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of [woo's] best work . "", '']",neg
8921,"[""reyes' directorial debut has good things to offer , but ultimately it's undone by a sloppy script"", '']",neg
8922,"[""if you're over 25 , have an iq over 90 , and have a driver's license , you should be able to find better entertainment . "", '']",neg
8923,"['the darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters and the sparse instances of humor meant to shine through the gloomy film noir veil . ', '']",neg
8924,"["" . . . the picture's cleverness is ironically muted by the very people who are intended to make it shine . "", '']",neg
8925,"['never does "" lilo & stitch "" reach the emotion or timelessness of disney\'s great past , or even that of more recent successes such as "" mulan "" or "" tarzan . "" ', '']",neg
8926,"['one of those so-so films that could have been much better . ', '']",neg
8927,"['crossroads feels like a teenybopper ed wood film , replete with the pubescent scandalous innuendo and the high-strung but flaccid drama . ', '']",neg
8928,"['fails to satisfactorily exploit its gender politics , genre thrills or inherent humor . ', '']",neg
8929,"['interview with the assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its blair witch project real-time roots . ', '']",neg
8930,"[""cacoyannis' vision is far less mature , interpreting the play as a call for pity and sympathy for anachronistic phantasms haunting the imagined glory of their own pasts . "", '']",neg
8931,"['it has more in common with a fireworks display than a movie , which normally is expected to have characters and a storyline . ', '']",neg
8932,"['it appears to have been made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept . ', '']",neg
8933,"['less a heartfelt appeal for the handicapped than a nice belgian waffle . ', '']",neg
8934,"[""it's not helpful to listen to extremist name-calling , regardless of whether you think kissinger was a calculating fiend or just a slippery self-promoter . "", '']",neg
8935,"['abandon spends 90 minutes trying figure out whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed . the only problem is that , by the end , no one in the audience or the film seems to really care . ', '']",neg
8936,"['no such thing is sort of a minimalist beauty and the beast , but in this case the beast should definitely get top billing . robert john burke as the monster horns in and steals the show . ', '']",neg
8937,"['due to stodgy , soap opera-ish dialogue , the rest of the cast comes across as stick figures reading lines from a teleprompter . ', '']",neg
8938,"['[t]he film is never sure to make a clear point \x96 even if it seeks to rely on an ambiguous presentation . ', '']",neg
8939,"[""while it may not add up to the sum of its parts , holofcener's film offers just enough insight to keep it from being simpleminded , and the ensemble cast is engaging enough to keep you from shifting in your chair too often . "", '']",neg
8940,"['an overwrought taiwanese soaper about three people and their mixed-up relationship . ', '']",neg
8941,"['nobody seems to have cared much about any aspect of it , from its cheesy screenplay to the grayish quality of its lighting to its last-minute , haphazard theatrical release . ', '']",neg
8942,"[""a thoroughly awful movie--dumb , narratively chaotic , visually sloppy . . . a weird amalgam of 'the thing' and a geriatric 'scream . '"", '']",neg
8943,"[' . . . another example of how sandler is losing his touch . ', '']",neg
8944,"['nothing sticks , really , except a lingering creepiness one feels from being dragged through a sad , sordid universe of guns , drugs , avarice and damaged dreams . ', '']",neg
8945,"['what goes on for the 110 minutes of "" panic room "" is a battle of witlessness between a not-so-bright mother and daughter and an even less capable trio of criminals . ', '']",neg
8946,"[""the plot's contrivances are uncomfortably strained . "", '']",neg
8947,"[""guilty of the worst sin of attributable to a movie like this : it's not scary in the slightest . "", '']",neg
8948,"[""schnieder bounces around with limp wrists , wearing tight tummy tops and hip huggers , twirling his hair on his finger and assuming that's enough to sustain laughs . . . "", '']",neg
8949,"[""its simplicity puts an exclamation point on the fact that this isn't something to be taken seriously , but it also wrecks any chance of the movie rising above similar fare . "", '']",neg
8950,"[""by the final whistle you're convinced that this mean machine was a decent tv outing that just doesn't have big screen magic . "", '']",neg
8951,"['to say that this vapid vehicle is downright doltish and uneventful is just as obvious as telling a country skunk that he has severe body odor . ', '']",neg
8952,"['a film of empty , fetishistic violence in which murder is casual and fun . ', '']",neg
8953,"[""pretend it's a werewolf itself by avoiding eye contact and walking slowly away . it's fun , but it's a real howler . "", '']",neg
8954,"['some fine acting , but ultimately a movie with no reason for being . ', '']",neg
8955,"[""it's difficult to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting . "", '']",neg
8956,"[""a waterlogged version of 'fatal attraction' for the teeny-bopper set . . . a sad , soggy potboiler that wastes the talents of its attractive young leads . "", '']",neg
8957,"['it tells its story in a flat manner and leaves you with the impression that you should have gotten more out of it than you did . ', '']",neg
8958,"['sweet gentle jesus , did the screenwriters just do a cut-and-paste of every bad action-movie line in history ? ', '']",neg
8959,"[""it's not the worst comedy of the year , but it certainly won't win any honors . "", '']",neg
8960,"['this is for the most part a useless movie , even with a great director at the helm . ', '']",neg
8961,"['a loud , witless mess that has none of the charm and little of the intrigue from the tv series . ', '']",neg
8962,"['even on its own ludicrous terms , the sum of all fears generates little narrative momentum , and invites unflattering comparisons to other installments in the ryan series . ', '']",neg
8963,"['though it inspires some ( out-of-field ) creative thought , the film is -- to its own detriment -- much more a cinematic collage than a polemical tract . ', '']",neg
8964,"[""as predictable as the outcome of a globetrotters-generals game , juwanna mann is even more ludicrous than you'd expect from the guy-in-a-dress genre , and a personal low for everyone involved . "", '']",neg
8965,"['sinks into the usual cafeteria goulash of fart jokes , masturbation jokes , and racist japanese jokes . ', '']",neg
8966,"[""where tom green stages his gags as assaults on america's knee-jerk moral sanctimony , jackass lacks aspirations of social upheaval . "", '']",neg
8967,"['more of an intriguing curiosity than a gripping thriller . ', '']",neg
8968,"['the april 2002 instalment of the american war for independence , complete with loads of cgi and bushels of violence , but not a drop of human blood . ', '']",neg
8969,"['contains all the substance of a twinkie -- easy to swallow , but scarcely nourishing . ', '']",neg
8970,"['return to neverland manages to straddle the line between another classic for the company and just another run-of-the-mill disney sequel intended for the home video market . ', '']",neg
8971,"['rarely does a film so graceless and devoid of merit as this one come along . ', '']",neg
8972,"[""it's a thin notion , repetitively stretched out to feature length , awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue . "", '']",neg
8973,"['on a certain base level , blue crush delivers what it promises , just not well enough to recommend it . ', '']",neg
8974,"[""the colorful masseur wastes its time on mood rather than riding with the inherent absurdity of ganesh's rise up the social ladder . "", '']",neg
8975,"[' . . . an incredibly heavy-handed , manipulative dud that feels all too familiar . ', '']",neg
8976,"['wimps out by going for that pg-13 rating , so the more graphic violence is mostly off-screen and the sexuality is muted . ', '']",neg
8977,"[""trapped presents a frightening and compelling 'what if ? ' scenario that will give most parents pause . . . . then , something terrible happens . "", '']",neg
8978,"[""madonna has made herself over so often now , there's apparently nothing left to work with , sort of like michael jackson's nose . "", '']",neg
8979,"[""never having seen the first two films in the series , i can't compare friday after next to them , but nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days . "", '']",neg
8980,"['the story is lacking any real emotional impact , and the plot is both contrived and cliched . ', '']",neg
8981,"['a depraved , incoherent , instantly disposable piece of hackery . ', '']",neg
8982,"[""it's a bad action movie because there's no rooting interest and the spectacle is grotesque and boring . "", '']",neg
8983,"[""[soderbergh] tends to place most of the psychological and philosophical material in italics rather than trust an audience's intelligence , and he creates an overall sense of brusqueness . "", '']",neg
8984,"['handsome and sincere but slightly awkward in its combination of entertainment and evangelical boosterism . ', '']",neg
8985,"['so aggressively cheery that pollyana would reach for a barf bag . ', '']",neg
8986,"[""scooby-doo doesn't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , nickelodeon-esque kiddie flick . "", '']",neg
8987,"[""russell lacks the visual panache , the comic touch , and perhaps the budget of sommers's title-bout features . "", '']",neg
8988,"['highly uneven and inconsistent . . . margarita happy hour kinda resembles the el cheapo margaritas served within . ', '']",neg
8989,"['very stupid and annoying . ', '']",neg
8990,"[""the sum of all fears pretends to be a serious exploration of nuclear terrorism , but it's really nothing more than warmed-over cold war paranoia . "", '']",neg
8991,"['a listless and desultory affair . ', '']",neg
8992,"['represents the depths to which the girls-behaving-badly film has fallen . ', '']",neg
8993,"['how inept is serving sara ? it makes even elizabeth hurley seem graceless and ugly . ', '']",neg
8994,"['jam-packed with literally bruising jokes . every five minutes or so , someone gets clocked . ', '']",neg
8995,"[""wins my vote for 'the 2002 enemy of cinema' award . "", '']",neg
8996,"['any chekhov is better than no chekhov , but it would be a shame if this was your introduction to one of the greatest plays of the last 100 years . ', '']",neg
8997,"['helmer hudlin tries to make a hip comedy , but his dependence on slapstick defeats the possibility of creating a more darkly edged tome . ', '']",neg
8998,"['lazy , miserable and smug . this is one of the biggest disappointments of the year . ', '']",neg
8999,"['formula 51 has dulled your senses faster and deeper than any recreational drug on the market . ', '']",neg
9000,"[""every visual joke is milked , every set-up obvious and lengthy , every punchline predictable . there's no energy . "", '']",neg
9001,"['apparently writer-director attal thought he need only cast himself and his movie-star wife sitting around in their drawers to justify a film . ', '']",neg
9002,"['after the setup , the air leaks out of the movie , flattening its momentum with about an hour to go . ', '']",neg
9003,"['this is a poster movie , a mediocre tribute to films like them ! ', '']",neg
9004,"['at three hours and with very little story or character development , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without sacrificing any of the cultural intrigue . ', '']",neg
9005,"['a bit too derivative to stand on its own as the psychological thriller it purports to be . ', '']",neg
9006,"['a crude teen-oriented variation on a theme that the playwright craig lucas explored with infinitely more grace and eloquence in his prelude to a kiss . ', '']",neg
9007,"[""the film's darker moments become smoothed over by an overwhelming need to tender inspirational tidings , especially in the last few cloying moments . "", '']",neg
9008,"['if you recognize zeus ( the dog from snatch ) it will make you wish you were at home watching that movie instead of in the theater watching this one . ', '']",neg
9009,"['abysmally pathetic', '']",neg
9010,"[""this is the kind of movie that you only need to watch for about thirty seconds before you say to yourself , 'ah , yes , here we have a bad , bad , bad movie . '"", '']",neg
9011,"['shanghai ghetto should be applauded for finding a new angle on a tireless story , but you might want to think twice before booking passage . ', '']",neg
9012,"['plays like a checklist of everything rob reiner and his cast were sending up . ', '']",neg
9013,"[""there's too much forced drama in this wildly uneven movie , about a young man's battle with his inescapable past and uncertain future in a very shapable but largely unfulfilling present . "", '']",neg
9014,"[""it's at once laughable and compulsively watchable , in its committed dumbness . "", '']",neg
9015,"['all the sensuality , all the eroticism of a good vampire tale has been , pardon the pun , sucked out and replaced by goth goofiness . ', '']",neg
9016,"[""a cross between blow and boyz n the hood , this movie strives to be more , but doesn't quite get there . good performances keep it from being a total rehash . "", '']",neg
9017,"['the screenplay is hugely overwritten , with tons and tons of dialogue -- most of it given to children . ', '']",neg
9018,"['troll the cult section of your local video store for the real deal . ', '']",neg
9019,"['at times , the movie looks genuinely pretty . your nightmares , on the other hand , will be anything but . not even felinni would know what to make of this italian freakshow . ', '']",neg
9020,"[""elmo touts his drug as being 51 times stronger than coke . if you're looking for a tale of brits behaving badly , watch snatch again . it's 51 times better than this . "", '']",neg
9021,"[""it's difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny . "", '']",neg
9022,"[""despite its promising cast of characters , big trouble remains a loosely tied series of vignettes which only prove that 'zany' doesn't necessarily mean 'funny . '"", '']",neg
9023,"['both shrill and soporific , and because everything is repeated five or six times , it can seem tiresomely simpleminded . ', '']",neg
9024,"['does not go far enough in its humor or stock ideas to stand out as particularly memorable or even all that funny . ', '']",neg
9025,"['neither revelatory nor truly edgy--merely crassly flamboyant and comedically labored . ', '']",neg
9026,"['just about everyone involved here seems to be coasting . there are a few modest laughs , but certainly no thrills . ', '']",neg
9027,"['fails so fundamentally on every conventional level that it achieves some kind of goofy grandeur . ', '']",neg
9028,"[""there's a persistent theatrical sentiment and a woozy quality to the manner of the storytelling , which undercuts the devastatingly telling impact of utter loss personified in the film's simple title . "", '']",neg
9029,"[""while howard's appreciation of brown and his writing is clearly well-meaning and sincere , the movie would be impossible to sit through were it not for the supporting cast . "", '']",neg
9030,"['a preposterous , prurient whodunit . ', '']",neg
9031,"['go , girls , right down the reality drain . ', '']",neg
9032,"['boasting some of the most poorly staged and lit action in memory , impostor is as close as you can get to an imitation movie . ', '']",neg
9033,"[""can be classified as one of those 'alternate reality' movies . . . except that it would have worked so much better dealing in only one reality . "", '']",neg
9034,"['predictable and cloying , though brown sugar is so earnest in its yearning for the days before rap went nihilistic that it summons more spirit and bite than your average formulaic romantic quadrangle . ', '']",neg
9035,"[' . . . unlikable , uninteresting , unfunny , and completely , utterly inept . ', '']",neg
9036,"['the film is so busy making reference to other films and trying to be other films that it fails to have a heart , mind or humor of its own . ', '']",neg
9037,"['an imponderably stilted and self-consciously arty movie . ', '']",neg
9038,"['muddled , melodramatic paranormal romance is an all-time low for kevin costner . ', '']",neg
9039,"['too clumsy in key moments . . . to make a big splash . ', '']",neg
9040,"[""just a bunch of good actors flailing around in a caper that's neither original nor terribly funny . "", '']",neg
9041,"[""`matrix'-style massacres erupt throughout . . . but the movie has a tougher time balancing its violence with kafka-inspired philosophy . "", '']",neg
9042,"[""at least it's a fairly impressive debut from the director , charles stone iii . "", '']",neg
9043,"['it all unfolds predictably , and the adventures that happen along the way seem repetitive and designed to fill time , providing no real sense of suspense . ', '']",neg
9044,"['wanker goths are on the loose ! run for your lives ! ', '']",neg
9045,"['why would anyone cast the magnificent jackie chan in a movie full of stunt doubles and special effects ? ', '']",neg
9046,"['a grating , emaciated flick . ', '']",neg
9047,"['unambitious writing emerges in the movie , using a plot that could have come from an animated-movie screenwriting textbook . ', '']",neg
9048,"['presents a good case while failing to provide a reason for us to care beyond the very basic dictums of human decency . ', '']",neg
9049,"['we have poignancy jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe , that it looks neat . ', '']",neg
9050,"[' . . . unbearably lame . ', '']",neg
9051,"[""according to the script , grant and bullock's characters are made for each other . but you'd never guess that from the performances . "", '']",neg
9052,"['the animation merely serves up a predictable , maudlin story that swipes heavily from bambi and the lion king , yet lacks the emotional resonance of either of those movies . ', '']",neg
9053,"['ararat feels like a book report', '']",neg
9054,"['steve oedekerk is , alas , no woody allen . ', '']",neg
9055,"['a lot like the imaginary sport it projects onto the screen -- loud , violent and mindless . ', '']",neg
9056,"['an amalgam of the fugitive , blade runner , and total recall , only without much energy or tension . ', '']",neg
9057,"['the acting is amateurish , the cinematography is atrocious , the direction is clumsy , the writing is insipid and the violence is at once luridly graphic and laughably unconvincing . ', '']",neg
9058,"[""shows that jackie chan is getting older , and that's something i would rather live in denial about"", '']",neg
9059,"[""with miscast leads , banal dialogue and an absurdly overblown climax , killing me softly belongs firmly in the so-bad-it's-good camp . "", '']",neg
9060,"['alas , the black-and-white archival footage of their act showcases pretty mediocre shtick . ', '']",neg
9061,"['the slapstick is labored , and the bigger setpieces flat . ', '']",neg
9062,"['this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks . ', '']",neg
9063,"[""the problem with the mayhem in formula 51 is not that it's offensive , but that it's boring . "", '']",neg
9064,"['much of the digitally altered footage appears jagged , as if filmed directly from a television monitor , while the extensive use of stock footage quickly becomes a tiresome clich\xe9 . ', '']",neg
9065,"['the film never rises above a conventional , two dimension tale', '']",neg
9066,"[""mark wahlberg . . . may look classy in a '60s-homage pokepie hat , but as a character he's dry , dry , dry . "", '']",neg
9067,"['told in scattered fashion , the movie only intermittently lives up to the stories and faces and music of the men who are its subject . ', '']",neg
9068,"[""the irony is that this film's cast is uniformly superb ; their performances could have -- should have -- been allowed to stand on their own . "", '']",neg
9069,"['now i can see why people thought i was too hard on "" the mothman prophecies "" . ', '']",neg
9070,"['if ever a concept came handed down from the movie gods on a silver platter , this is it . if ever such a dependable concept was botched in execution , this is it . ', '']",neg
9071,"['with an unusual protagonist ( a kilt-wearing jackson ) and subject matter , the improbable "" formula 51 "" is somewhat entertaining , but it could have been much stronger . ', '']",neg
9072,"[""sandra bullock's best dramatic performance to date ( is ) almost enough to lift ( this ) thrill-kill cat-and-mouser . . . above its paint-by-numbers plot . "", '']",neg
9073,"[""a feel-good movie that doesn't give you enough to feel good about . "", '']",neg
9074,"[""adolescents will be adequately served by the movie's sophomoric blend of shenanigans and slapstick , although the more lascivious-minded might be disappointed in the relative modesty of a movie that sports a 'topless tutorial service . '"", '']",neg
9075,"['this mistaken-identity picture is so film-culture referential that the final product is a ghost . ', '']",neg
9076,"['the picture emerges as a surprisingly anemic disappointment . ', '']",neg
9077,"[""de niro cries . you'll cry for your money back . "", '']",neg
9078,"['slap me , i saw this movie . ', '']",neg
9079,"[""[the kid's] just too bratty for sympathy , and as the film grows to its finale , his little changes ring hollow . "", '']",neg
9080,"['behind the glitz , hollywood is sordid and disgusting . quelle surprise ! ', '']",neg
9081,"['scherfig , who has had a successful career in tv , tackles more than she can handle . ', '']",neg
9082,"['just consider what new best friend does not have , beginning with the minor omission of a screenplay . ', '']",neg
9083,"[""oscar caliber cast doesn't live up to material"", '']",neg
9084,"['the problems of the people in love in the time of money are hardly specific to their era . they just have problems , which are neither original nor are presented in convincing way . ', '']",neg
9085,"[""carrying this wafer-thin movie on his nimble shoulders , chan wades through putrid writing , direction and timing with a smile that says , 'if i stay positive , maybe i can channel one of my greatest pictures , drunken master . '"", '']",neg
9086,"['so putrid it is not worth the price of the match that should be used to burn every print of the film . ', '']",neg
9087,"[""in the end , the movie bogs down in insignificance , saying nothing about kennedy's assassination and revealing nothing about the pathology it pretends to investigate . "", '']",neg
9088,"['starts out ballsy and stylish but fails to keep it up and settles into clich\xe9s . ', '']",neg
9089,"['sometimes makes less sense than the bruckheimeresque american action flicks it emulates . ', '']",neg
9090,"['one of those films where the characters inhabit that special annex of hell where adults behave like kids , children behave like adults and everyone screams at the top of their lungs no matter what the situation . ', '']",neg
9091,"[""there's only one way to kill michael myers for good : stop buying tickets to these movies . "", '']",neg
9092,"['bland but harmless . ', '']",neg
9093,"[""'rare birds' tries to force its quirkiness upon the audience . "", '']",neg
9094,"['the movie is about as humorous as watching your favorite pet get buried alive . ', '']",neg
9095,"[""resident evil is what comes from taking john carpenter's ghosts of mars and eliminating the beheadings . in other words , about as bad a film you're likely to see all year . "", '']",neg
9096,"['five screenwriters are credited with the clich\xe9-laden screenplay ; it seems as if each watered down the version of the one before . ', '']",neg
9097,"['the whole thing comes off like a particularly amateurish episode of bewitched that takes place during spring break . ', '']",neg
9098,"[""well made but uninvolving , bloodwork isn't a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery . "", '']",neg
9099,"[""so we got ten little indians meets friday the 13th by way of clean and sober , filmed on the set of carpenter's the thing and loaded with actors you're most likely to find on the next inevitable incarnation of the love boat . "", '']",neg
9100,"[""the movie's blatant derivativeness is one reason it's so lackluster . "", '']",neg
9101,"['la de salma es una versi\xf3n de frida superficial , preciosista y sin ning\xfan contenido . ', '']",neg
9102,"[""kids don't mind crappy movies as much as adults , provided there's lots of cute animals and clumsy people . 'snow dogs' has both . "", '']",neg
9103,"[""it's almost as if it's an elaborate dare more than a full-blooded film . "", '']",neg
9104,"['wobbly senegalese updating of "" carmen "" which is best for the stunning star turn by djeinaba diop gai', '']",neg
9105,"[""it's the humanizing stuff that will probably sink the film for anyone who doesn't think about percentages all day long . "", '']",neg
9106,"[""ken russell would love this . in one scene , we get a stab at soccer hooliganism , a double-barreled rip-off of quentin tarantino's climactic shootout \x97 and meat loaf explodes . "", '']",neg
9107,"['bella is the picture of health with boundless energy until a few days before she dies . this is absolutely and completely ridiculous and an insult to every family whose mother has suffered through the horrible pains of a death by cancer . ', '']",neg
9108,"['the premise of "" abandon "" holds promise , . . . but its delivery is a complete mess . ', '']",neg
9109,"['what could have been a pointed little chiller about the frightening seductiveness of new technology loses faith in its own viability and succumbs to joyless special-effects excess . ', '']",neg
9110,"[""a little too ponderous to work as shallow entertainment , not remotely incisive enough to qualify as drama , monsoon wedding serves mostly to whet one's appetite for the bollywood films . "", '']",neg
9111,"[""unless bob crane is someone of particular interest to you , this film's impressive performances and adept direction aren't likely to leave a lasting impression . "", '']",neg
9112,"['the rock has a great presence but one battle after another is not the same as one battle followed by killer cgi effects . ', '']",neg
9113,"[""the bottom line with nemesis is the same as it has been with all the films in the series : fans will undoubtedly enjoy it , and the uncommitted needn't waste their time on it . "", '']",neg
9114,"[""the lousy john q all but spits out denzel washington's fine performance in the title role . "", '']",neg
9115,"['the whole thing feels like a ruse , a tactic to cover up the fact that the picture is constructed around a core of flimsy -- or , worse yet , nonexistent -- ideas . ', '']",neg
9116,"['what a stiflingly unfunny and unoriginal mess this is ! ', '']",neg
9117,"['the film is so packed with subplots involving the various silbersteins that it feels more like the pilot episode of a tv series than a feature film . ', '']",neg
9118,"['opera on film is never satisfactory . the art demands live viewing . the innate theatrics that provide its thrills and extreme emotions lose their luster when flattened onscreen . ', '']",neg
9119,"['despite all the closed-door hanky-panky , the film is essentially juiceless . ', '']",neg
9120,"['it is parochial , accessible to a chosen few , standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill', '']",neg
9121,"['the sweetest thing leaves an awful sour taste . ', '']",neg
9122,"[""it's lost the politics and the social observation and become just another situation romance about a couple of saps stuck in an inarticulate screenplay . "", '']",neg
9123,"['terminally bland , painfully slow and needlessly confusing . . . the movie , shot on digital videotape rather than film , is frequently indecipherable . ', '']",neg
9124,"['as dumb and cheesy as they may be , the cartoons look almost shakespearean -- both in depth and breadth -- after watching this digital-effects-heavy , supposed family-friendly comedy . ', '']",neg
9125,"['aloof and lacks any real raw emotion , which is fatal for a film that relies on personal relationships . ', '']",neg
9126,"['a low-rent retread of the alien pictures . ', '']",neg
9127,"['serviceable at best , slightly less than serviceable at worst . ', '']",neg
9128,"['its initial excitement settles into a warmed over pastiche . ', '']",neg
9129,"['a big meal of cliches that the talented cast generally chokes on . ', '']",neg
9130,"['the story has little wit and no surprises . ', '']",neg
9131,"[""the merchant-ivory team continues to systematically destroy everything we hold dear about cinema , only now it's begun to split up so that it can do even more damage . "", '']",neg
9132,"[""what should have been a cutting hollywood satire is instead about as fresh as last week's issue of variety . "", '']",neg
9133,"[""hey everybody , wanna watch a movie in which a guy dressed as a children's party clown gets violently gang-raped ? i didn't think so . "", '']",neg
9134,"['a little more intensity and a little less charm would have saved this film a world of hurt . ', '']",neg
9135,"['dense and enigmatic . . . elusive . . . stagy and stilted', '']",neg
9136,"[""[t]his slop doesn't even have potential as a cult film , as it's too loud to shout insults at the screen . "", '']",neg
9137,"[""the movie's plot is almost entirely witless and inane , carrying every gag two or three times beyond its limit to sustain a laugh . "", '']",neg
9138,"["" . . . may work as an addictive guilty pleasure but the material never overcomes its questionable satirical ambivalence . this scarlet's letter is a . . . as in aimless , arduous , and arbitrary . "", '']",neg
9139,"['plays like a glossy melodrama that occasionally verges on camp . ', '']",neg
9140,"[""the central character isn't complex enough to hold our interest . "", '']",neg
9141,"['a modestly comic , modestly action-oriented world war ii adventure that , in terms of authenticity , is one of those films that requires the enemy to never shoot straight . ', '']",neg
9142,"['a puppy dog so desperate for attention it nearly breaks its little neck trying to perform entertaining tricks . ', '']",neg
9143,"['just about all of the film is confusing on one level or another , making ararat far more demanding than it needs to be . ', '']",neg
9144,"['a little less extreme than in the past , with longer exposition sequences between them , and with fewer gags to break the tedium . ', '']",neg
9145,"[""there's a heavy stench of 'been there , done that' hanging over the film . it's everything you'd expect -- but nothing more . "", '']",neg
9146,"[""the biggest problem with satin rouge is lilia herself . she's a cipher , played by an actress who smiles and frowns but doesn't reveal an inner life . "", '']",neg
9147,"['a quaint , romanticized rendering . ', '']",neg
9148,"[""what with the incessant lounge music playing in the film's background , you may mistake love liza for an adam sandler chanukah song . "", '']",neg
9149,"[""the movie's heavy-handed screenplay navigates a fast fade into pomposity and pretentiousness . "", '']",neg
9150,"['a potentially good comic premise and excellent cast are terribly wasted . ', '']",neg
9151,"['woody allen used to ridicule movies like hollywood ending . now he makes them . ', '']",neg
9152,"[""she's not yet an actress , not quite a singer . . . "", '']",neg
9153,"['not a bad premise , but the execution is lackluster at best . ', '']",neg
9154,"['been there done that . ', '']",neg
9155,"['there is only so much baked cardboard i need to chew . ', '']",neg
9156,"['a movie like the guys is why film criticism can be considered work . ', '']",neg
9157,"[""schnitzler's film has a great hook , some clever bits and well-drawn , if standard issue , characters , but is still only partly satisfying . "", '']",neg
9158,"[""even if it made its original release date last fall , it would've reeked of a been-there , done-that sameness . "", '']",neg
9159,"['only two-fifths of a satisfying movie experience . ', '']",neg
9160,"['a loud , ugly , irritating movie without any of its satirical salvos hitting a discernible target . ', '']",neg
9161,"['[l]ame and unnecessary . ', '']",neg
9162,"[""a movie version of a paint-by-numbers picture . we can tell what it is supposed to be , but can't really call it a work of art . "", '']",neg
9163,"[""it's a brilliant , honest performance by nicholson , but the film is an agonizing bore except when the fantastic kathy bates turns up . bravado kathy ! "", '']",neg
9164,"["" . . . liotta is put in an impossible spot because his character's deceptions ultimately undo him and the believability of the entire scenario . too bad . "", '']",neg
9165,"[""you can thank me for this . i saw juwanna mann so you don't have to . "", '']",neg
